 (HEAD -> strings, origin/strings) : 20523970e499f503556de9c9c53dcc649534a92b
Timestamp: 2016-07-13 16:44:03 -0700
Epoch Timestamp: 1468453443
--------------------------------------------------------------------------------
test, time(s), result
Tests/Unit/neg/monad3.hs, 0.8895, True
Tests/Unit/neg/MergeSort.hs, 1.4607, True
Tests/Unit/neg/MeasureDups.hs, 0.8419, True
Tests/Unit/neg/MeasureContains.hs, 0.8055, True
Tests/Unit/neg/meas9.hs, 0.7983, True
Tests/Unit/neg/meas7.hs, 0.7742, True
Tests/Unit/neg/meas5.hs, 1.6792, True
Tests/Unit/neg/meas3.hs, 0.8198, True
Tests/Unit/neg/meas2.hs, 0.8011, True
Tests/Unit/neg/meas0.hs, 0.8135, True
Tests/Unit/neg/maps.hs, 0.8145, True
Tests/Unit/neg/mapreduce.hs, 3.4118, True
Tests/Unit/neg/mapreduce-tiny.hs, 0.7908, True
Tests/Unit/neg/LocalSpec.hs, 0.7559, True
Tests/Unit/neg/lit.hs, 0.6963, True
Tests/Unit/neg/ListRange.hs, 0.8633, True
Tests/Unit/neg/ListQSort.hs, 1.5049, True
Tests/Unit/neg/listne.hs, 0.6924, True
Tests/Unit/neg/ListMSort.hs, 2.2380, True
Tests/Unit/neg/ListKeys.hs, 0.7927, True
Tests/Unit/neg/ListISort.hs, 1.4666, True
Tests/Unit/neg/ListISort-LType.hs, 1.0535, True
Tests/Unit/neg/ListElem.hs, 0.7273, True
Tests/Unit/neg/ListConcat.hs, 0.7957, True
Tests/Unit/neg/list00.hs, 0.7930, True
Tests/Unit/neg/LiquidClass1.hs, 0.7204, True
Tests/Unit/neg/LiquidClass.hs, 0.7289, True
Tests/Unit/neg/LazyWhere1.hs, 0.7744, True
Tests/Unit/neg/LazyWhere.hs, 0.7571, True
Tests/Unit/neg/inc2.hs, 0.7157, True
Tests/Unit/neg/HolesTop.hs, 0.7584, True
Tests/Unit/neg/HigherOrder.hs, 0.7028, True
Tests/Unit/neg/HasElem.hs, 0.7512, True
Tests/Unit/neg/grty3.hs, 0.7127, True
Tests/Unit/neg/grty2.hs, 0.8393, True
Tests/Unit/neg/grty1.hs, 0.8299, True
Tests/Unit/neg/grty0.hs, 0.7144, True
Tests/Unit/neg/Gradual.hs, 0.6910, True
Tests/Unit/neg/GeneralizedTermination.hs, 0.7508, True
Tests/Unit/neg/GADTs.hs, 0.7041, True
Tests/Unit/neg/FunSoundness.hs, 0.6800, True
Tests/Unit/neg/FunctionRef.hs, 0.7026, True
Tests/Unit/neg/foldN1.hs, 0.7518, True
Tests/Unit/neg/foldN.hs, 0.7799, True
Tests/Unit/neg/filterAbs.hs, 0.9918, True
Tests/Unit/neg/ex1-unsafe.hs, 0.8935, True
Tests/Unit/neg/ex0-unsafe.hs, 0.8852, True
Tests/Unit/neg/Even.hs, 0.7340, True
Tests/Unit/neg/Eval.hs, 1.0337, True
Tests/Unit/neg/errorloc.hs, 0.7658, True
Tests/Unit/neg/errmsg.hs, 0.7826, True
Tests/Unit/neg/elim000.hs, 0.7199, True
Tests/Unit/neg/elim-ex-map-3.hs, 2.5907, True
Tests/Unit/neg/elim-ex-map-2.hs, 2.6017, True
Tests/Unit/neg/elim-ex-map-1.hs, 2.5687, True
Tests/Unit/neg/elim-ex-list.hs, 2.4254, True
Tests/Unit/neg/elim-ex-let.hs, 2.3765, True
Tests/Unit/neg/elim-ex-compose.hs, 0.8845, True
Tests/Unit/neg/deptupW.hs, 0.8954, True
Tests/Unit/neg/deppair0.hs, 0.8267, True
Tests/Unit/neg/DependentTypes.hs, 0.7491, True
Tests/Unit/neg/datacon-eq.hs, 0.6884, True
Tests/Unit/neg/csv.hs, 2.3628, True
Tests/Unit/neg/coretologic.hs, 0.7519, True
Tests/Unit/neg/contra0.hs, 0.7956, True
Tests/Unit/neg/ConstraintsAppend.hs, 1.6605, True
Tests/Unit/neg/Constraints.hs, 0.7501, True
Tests/Unit/neg/concat2.hs, 1.2811, True
Tests/Unit/neg/concat1.hs, 1.2877, True
Tests/Unit/neg/concat.hs, 1.1341, True
Tests/Unit/neg/CompareConstraints.hs, 1.1260, True
Tests/Unit/neg/Client.hs, 0.7031, True
Tests/Unit/neg/Class5.hs, 0.6940, True
Tests/Unit/neg/Class4.hs, 0.7345, True
Tests/Unit/neg/Class3.hs, 0.7770, True
Tests/Unit/neg/Class2.hs, 0.8047, True
Tests/Unit/neg/Class1.hs, 0.9802, True
Tests/Unit/neg/CastedTotality.hs, 0.7784, True
Tests/Unit/neg/Books.hs, 0.8074, True
Tests/Unit/neg/BigNum.hs, 0.7141, True
Tests/Unit/neg/Baz.hs, 0.7111, True
Tests/Unit/neg/BadNats.hs, 0.6885, True
Tests/Unit/neg/BadHMeas.hs, 0.7098, True
Tests/Unit/neg/AutoTerm1.hs, 0.7101, True
Tests/Unit/neg/AutoTerm.hs, 0.7406, True
Tests/Unit/neg/AutoSize.hs, 0.7168, True
Tests/Unit/neg/Ast.hs, 0.7310, True
Tests/Unit/neg/ass0.hs, 0.6903, True
Tests/Unit/neg/alias00.hs, 0.7113, True
Tests/Unit/neg/AbsApp.hs, 0.6943, True
Tests/Unit/crash/Unbound.hs, 0.6364, True
Tests/Unit/crash/typeAliasDup.hs, 0.6993, True
Tests/Unit/crash/T774.hs, 0.6300, True
Tests/Unit/crash/T773.hs, 0.6386, True
Tests/Unit/crash/T691.hs, 0.3467, True
Tests/Unit/crash/T649.hs, 0.6895, True
Tests/Unit/crash/RClass.hs, 0.6602, True
Tests/Unit/crash/Qualif.hs, 0.6470, True
Tests/Unit/crash/predparams.hs, 0.5825, True
Tests/Unit/crash/num-float-error1.hs, 0.6320, True
Tests/Unit/crash/num-float-error.hs, 0.6392, True
Tests/Unit/crash/MultipleRecordSelectors.hs, 0.6655, True
Tests/Unit/crash/Mismatch.hs, 0.6704, True
Tests/Unit/crash/LocalTermExpr.hs, 0.6795, True
Tests/Unit/crash/LocalHole.hs, 0.6714, True
Tests/Unit/crash/issue594.hs, 0.6309, True
Tests/Unit/crash/hole-crash3.hs, 0.6620, True
Tests/Unit/crash/hole-crash2.hs, 0.5889, True
Tests/Unit/crash/hole-crash1.hs, 0.6590, True
Tests/Unit/crash/HigherOrder.hs, 0.6546, True
Tests/Unit/crash/HaskellMeasure.hs, 0.5985, True
Tests/Unit/crash/FunRef2.hs, 0.6370, True
Tests/Unit/crash/FunRef1.hs, 0.6440, True
Tests/Unit/crash/funref.hs, 0.6624, True
Tests/Unit/crash/errmsg-mismatch.hs, 0.6737, True
Tests/Unit/crash/errmsg-dc-type.hs, 0.6496, True
Tests/Unit/crash/errmsg-dc-num.hs, 0.6528, True
Tests/Unit/crash/CyclicTypeAlias3.hs, 0.5511, True
Tests/Unit/crash/CyclicTypeAlias2.hs, 0.5450, True
Tests/Unit/crash/CyclicTypeAlias1.hs, 0.5442, True
Tests/Unit/crash/CyclicTypeAlias0.hs, 0.5778, True
Tests/Unit/crash/CyclicPredAlias3.hs, 0.5314, True
Tests/Unit/crash/CyclicPredAlias2.hs, 0.5412, True
Tests/Unit/crash/CyclicPredAlias1.hs, 0.5492, True
Tests/Unit/crash/CyclicPredAlias0.hs, 0.5323, True
Tests/Unit/crash/CyclicExprAlias3.hs, 0.5534, True
Tests/Unit/crash/CyclicExprAlias2.hs, 0.5607, True
Tests/Unit/crash/CyclicExprAlias1.hs, 0.5491, True
Tests/Unit/crash/CyclicExprAlias0.hs, 0.5665, True
Tests/Unit/crash/BadSyn4.hs, 0.6875, True
Tests/Unit/crash/BadSyn3.hs, 0.6252, True
Tests/Unit/crash/BadSyn2.hs, 0.5884, True
Tests/Unit/crash/BadSyn1.hs, 0.6170, True
Tests/Unit/crash/BadPragma2.hs, 0.3722, True
Tests/Unit/crash/BadPragma1.hs, 0.3562, True
Tests/Unit/crash/BadPragma0.hs, 0.3607, True
Tests/Unit/crash/BadExprArg.hs, 0.6121, True
Tests/Unit/crash/Ast.hs, 0.6888, True
Tests/Unit/crash/Assume1.hs, 0.6710, True
Tests/Unit/crash/Assume.hs, 0.6440, True
Tests/Unit/crash/AbsRef.hs, 0.6289, True
Tests/Unit/parser/pos/TokensAsPrefixes.hs, 0.7116, True
Tests/Unit/parser/pos/Parens.hs, 0.7987, True
Tests/Unit/error/crash/TerminationExpr1.hs, 0.7579, True
Tests/Unit/error/crash/TerminationExpr.hs, 0.6510, True
Tests/Unit/eq_pos/MonadicLawsMaybeAssoc.hs, 1.1340, True
Tests/Unit/eq_pos/MapAppend.hs, 0.0000, True
Tests/Unit/eq_pos/ConcatMap.hs, 36.0697, True
Tests/Unit/eq_pos/Arrow.hs, 0.6478, True
Tests/Unit/eq_pos/AppendVerbose.hs, 3.2880, True
Tests/Unit/eq_pos/AppendAxiom.hs, 0.9554, True
Tests/Unit/eq_pos/AppendArrow.hs, 96.2852, True
Tests/Unit/eq_neg/Fibonacci.hs, 0.6227, True
Tests/Unit/eq_neg/Append.hs, 2.7941, True
Tests/Benchmarks/text/Setup.lhs, 0.8139, True
Tests/Benchmarks/text/Data/Text.hs, 44.1352, True
Tests/Benchmarks/text/Data/Text/UnsafeChar.hs, 2.2080, True
Tests/Benchmarks/text/Data/Text/Unsafe.hs, 2.7080, True
Tests/Benchmarks/text/Data/Text/Search.hs, 13.9454, True
Tests/Benchmarks/text/Data/Text/Private.hs, 2.3503, True
Tests/Benchmarks/text/Data/Text/Lazy.hs, 52.7652, True
Tests/Benchmarks/text/Data/Text/Internal.hs, 5.2948, True
Tests/Benchmarks/text/Data/Text/Fusion.hs, 18.0303, True
Tests/Benchmarks/text/Data/Text/Foreign.hs, 3.4148, True
Tests/Benchmarks/text/Data/Text/Encoding.hs, 39.4029, True
Tests/Benchmarks/text/Data/Text/Array.hs, 2.1822, True
Tests/Benchmarks/text/Data/Text/Lazy/Search.hs, 45.8631, True
Tests/Benchmarks/text/Data/Text/Lazy/Internal.hs, 5.0648, True
Tests/Benchmarks/text/Data/Text/Lazy/Fusion.hs, 7.8491, True
Tests/Benchmarks/text/Data/Text/Lazy/Encoding.hs, 11.9997, True
Tests/Benchmarks/text/Data/Text/Lazy/Builder.hs, 10.8235, True
Tests/Benchmarks/text/Data/Text/Fusion/Size.hs, 2.0683, True
Tests/Benchmarks/bytestring/Data/ByteString.T.hs, 40.8639, True
Tests/Benchmarks/bytestring/Data/ByteString.hs, 36.5197, True
Tests/Benchmarks/bytestring/Data/ByteString/Unsafe.hs, 2.1061, True
Tests/Benchmarks/bytestring/Data/ByteString/LazyZip.hs, 9.6823, True
Tests/Benchmarks/bytestring/Data/ByteString/Lazy.hs, 36.1826, True
Tests/Benchmarks/bytestring/Data/ByteString/Internal.hs, 8.1482, True
Tests/Benchmarks/bytestring/Data/ByteString/Fusion.T.hs, 23.6347, True
Tests/Benchmarks/bytestring/Data/ByteString/Fusion.hs, 21.2350, True
Tests/Benchmarks/bytestring/Data/ByteString/Char8.hs, 10.7613, True
Tests/Benchmarks/bytestring/Data/ByteString/Lazy/Internal.hs, 1.7832, True
Tests/Benchmarks/bytestring/Data/ByteString/Lazy/Char8.hs, 11.3574, True
Tests/Benchmarks/esop/Toy.hs, 1.9717, True
Tests/Benchmarks/esop/Splay.hs, 9.8481, True
Tests/Benchmarks/esop/ListSort.hs, 3.0558, True
Tests/Benchmarks/esop/GhcListSort.hs, 8.5056, True
Tests/Benchmarks/esop/Fib.hs, 1.3907, True
Tests/Benchmarks/esop/Base.hs, 491.1204, True
Tests/Benchmarks/esop/Array.hs, 2.7842, True
Tests/Benchmarks/vect-algs/Setup.lhs, 0.7037, True
Tests/Benchmarks/vect-algs/Data/Vector/Algorithms/Termination.hs, 1.0966, True
Tests/Benchmarks/vect-algs/Data/Vector/Algorithms/Search.hs, 3.4386, True
Tests/Benchmarks/vect-algs/Data/Vector/Algorithms/Radix.hs, 3.4143, True
Tests/Benchmarks/vect-algs/Data/Vector/Algorithms/Optimal.hs, 10.8355, True
Tests/Benchmarks/vect-algs/Data/Vector/Algorithms/Merge.hs, 6.8637, True
Tests/Benchmarks/vect-algs/Data/Vector/Algorithms/Intro.hs, 6.1916, True
Tests/Benchmarks/vect-algs/Data/Vector/Algorithms/Insertion.hs, 1.6898, True
Tests/Benchmarks/vect-algs/Data/Vector/Algorithms/Heap.hs, 32.0922, True
Tests/Benchmarks/vect-algs/Data/Vector/Algorithms/Common.hs, 1.1332, True
Tests/Benchmarks/vect-algs/Data/Vector/Algorithms/Combinators.hs, 0.7069, True
Tests/Benchmarks/vect-algs/Data/Vector/Algorithms/AmericanFlag.hs, 11.0106, True
Tests/Benchmarks/hscolour/Setup.hs, 0.7035, True
Tests/Benchmarks/hscolour/Language/Haskell/HsColour.hs, 5.8356, True
Tests/Benchmarks/hscolour/Language/Haskell/HsColour/TTY.hs, 1.1869, True
Tests/Benchmarks/hscolour/Language/Haskell/HsColour/Output.hs, 1.0343, True
Tests/Benchmarks/hscolour/Language/Haskell/HsColour/Options.hs, 0.8922, True
Tests/Benchmarks/hscolour/Language/Haskell/HsColour/MIRC.hs, 2.6478, True
Tests/Benchmarks/hscolour/Language/Haskell/HsColour/LaTeX.hs, 22.0157, True
Tests/Benchmarks/hscolour/Language/Haskell/HsColour/InlineCSS.hs, 2.0664, True
Tests/Benchmarks/hscolour/Language/Haskell/HsColour/HTML.hs, 4.5871, True
Tests/Benchmarks/hscolour/Language/Haskell/HsColour/General.hs, 0.7534, True
Tests/Benchmarks/hscolour/Language/Haskell/HsColour/CSS.hs, 1.9719, True
Tests/Benchmarks/hscolour/Language/Haskell/HsColour/Colourise.hs, 5.1833, True
Tests/Benchmarks/hscolour/Language/Haskell/HsColour/ColourHighlight.hs, 4.2362, True
Tests/Benchmarks/hscolour/Language/Haskell/HsColour/ANSI.hs, 2.3510, True
Tests/Benchmarks/icfp_pos/WhileTest.hs, 1.0975, True
Tests/Benchmarks/icfp_pos/WhileM.hs, 1.1833, True
Tests/Benchmarks/icfp_pos/TwiceM.hs, 10.7694, True
Tests/Benchmarks/icfp_pos/TestM.hs, 0.7796, True
Tests/Benchmarks/icfp_pos/RIO2.hs, 28.0366, True
Tests/Benchmarks/icfp_pos/Privileges.hs, 0.7610, True
Tests/Benchmarks/icfp_pos/Overview.lhs, 11.3069, True
Tests/Benchmarks/icfp_pos/Incr.hs, 1.3256, True
Tests/Benchmarks/icfp_pos/Incr-elim.hs, 1.0056, True
Tests/Benchmarks/icfp_pos/IfM2.hs, 3.8266, True
Tests/Benchmarks/icfp_pos/IfM.hs, 7.9612, True
Tests/Benchmarks/icfp_pos/ICFP15.lhs, 1.7413, True
Tests/Benchmarks/icfp_pos/FoldAbs.hs, 9.6120, True
Tests/Benchmarks/icfp_pos/FindRec.hs, 12.6125, True
Tests/Benchmarks/icfp_pos/Filter.lhs, 0.9628, True
Tests/Benchmarks/icfp_pos/dropwhile.hs, 0.9963, True
Tests/Benchmarks/icfp_pos/DBMovies.hs, 5.1107, True
Tests/Benchmarks/icfp_pos/CopyRec.hs, 23.4630, True
Tests/Benchmarks/icfp_pos/Composition.hs, 0.9131, True
Tests/Benchmarks/icfp_pos/CompareConstraints.hs, 1.1112, True
Tests/Benchmarks/icfp_pos/Append.hs, 1.3513, True
Tests/Benchmarks/icfp_neg/WhileM.hs, 1.4422, True
Tests/Benchmarks/icfp_neg/TwiceM.hs, 60.3362, True
Tests/Benchmarks/icfp_neg/TestM.hs, 0.7876, True
Tests/Benchmarks/icfp_neg/Records.hs, 0.9614, True
Tests/Benchmarks/icfp_neg/IfM.hs, 8.6449, True
Tests/Benchmarks/icfp_neg/DBMovies.hs, 4.6669, True
Tests/Benchmarks/icfp_neg/Composition.hs, 0.9034, True
Tests/Benchmarks/popl17_pos/Unification.hs, 63.1154, True
Tests/Benchmarks/popl17_pos/Solver.hs, 15.4827, True
Tests/Benchmarks/popl17_pos/ProofCombinators.hs, 0.9403, True
Tests/Benchmarks/popl17_pos/Peano.hs, 1.2630, True
Tests/Benchmarks/popl17_pos/Overview.hs, 1.2451, True
Tests/Benchmarks/popl17_pos/NormalForm.hs, 0.8376, True
Tests/Benchmarks/popl17_pos/MonoidMaybe.hs, 1.1450, True
Tests/Benchmarks/popl17_pos/MonoidMatching.hs, 1.1625, True
Tests/Benchmarks/popl17_pos/MonoidList.hs, 1.1672, True
Tests/Benchmarks/popl17_pos/MonadReader.hs, 6.2489, True
Tests/Benchmarks/popl17_pos/MonadMaybe.hs, 1.1984, True
Tests/Benchmarks/popl17_pos/MonadList.hs, 2.3254, True
Tests/Benchmarks/popl17_pos/MonadId.hs, 0.9894, True
Tests/Benchmarks/popl17_pos/MapFusion.hs, 1.5327, True
Tests/Benchmarks/popl17_pos/FunctorReader.NoExtensionality.hs, 2.2125, True
Tests/Benchmarks/popl17_pos/FunctorReader.hs, 1.6887, True
Tests/Benchmarks/popl17_pos/FunctorMaybe.hs, 1.1618, True
Tests/Benchmarks/popl17_pos/FunctorList.hs, 1.8657, True
Tests/Benchmarks/popl17_pos/FunctorId.hs, 0.9792, True
Tests/Benchmarks/popl17_pos/FunctionEquality101.hs, 0.9181, True
Tests/Benchmarks/popl17_pos/FunctionEquality101.Extensionality.hs, 0.8396, True
Tests/Benchmarks/popl17_pos/FoldrUniversal.hs, 38.5318, True
Tests/Benchmarks/popl17_pos/Fibonacci.hs, 16.0705, True
Tests/Benchmarks/popl17_pos/Compose.hs, 0.8495, True
Tests/Benchmarks/popl17_pos/BasicLambdas0.hs, 0.8457, True
Tests/Benchmarks/popl17_pos/BasicLambdas.hs, 0.8248, True
Tests/Benchmarks/popl17_pos/ApplicativeReader.hs, 2.3518, True
Tests/Benchmarks/popl17_pos/ApplicativeMaybe.hs, 4.6633, True
Tests/Benchmarks/popl17_pos/ApplicativeId.hs, 1.3090, True
Tests/Benchmarks/popl17_pos/Append.hs, 1.8988, True
Tests/Benchmarks/popl17_pos/AlphaEquivalence.hs, 0.9237, True
Tests/Benchmarks/popl17_pos/Ackermann.hs, 9.9059, True
Tests/Benchmarks/popl17_neg/MonadReader.hs, 2.6549, True
Tests/Benchmarks/popl17_neg/MonadMaybe.hs, 1.1671, True
Tests/Benchmarks/popl17_neg/MonadList.hs, 8.1621, True
Tests/Benchmarks/popl17_neg/MapFusion.hs, 1.7411, True
Tests/Benchmarks/popl17_neg/FunctorMaybe.hs, 1.4247, True
Tests/Benchmarks/popl17_neg/FunctorList.hs, 1.9772, True
Tests/Benchmarks/popl17_neg/Fibonacci.hs, 16.1833, True
Tests/Benchmarks/popl17_neg/BasicLambdas.hs, 0.8216, True
Tests/Benchmarks/popl17_neg/ApplicativeMaybe.hs, 4.6575, True
Tests/Benchmarks/popl17_neg/Append.hs, 4.1025, True
Tests/Benchmarks/popl17_neg/Ackermann.hs, 31.7515, True
